dt_leitura;coordenadaId;termopar_1;termopar_2;termopar_3;termopar_amb
2021-09-13 00:00:12.73;1;109.90;103.20;118.80;25.30
2021-09-13 00:00:12.74;1;110.10;103.20;118.80;25.40
2021-09-13 00:00:12.75;1;110.00;103.20;118.80;25.40
2021-09-13 00:00:12.76;1;110.10;103.30;118.70;25.40
2021-09-13 00:00:12.77;1;110.00;103.30;118.70;25.50
2021-09-13 00:00:12.78;1;110.20;103.40;118.90;25.50
2021-09-13 00:00:12.79;1;110.30;103.40;118.90;25.50
2021-09-13 00:00:12.80;1;110.30;103.30;118.50;25.50
2021-09-13 00:00:12.81;1;110.40;103.50;118.90;25.60
2021-09-13 00:00:12.82;1;110.50;103.60;119.00;25.60
2021-09-13 00:00:12.83;1;110.70;103.70;119.20;25.50
2021-09-13 00:00:12.84;1;110.90;103.90;119.40;25.50
2021-09-13 00:00:12.85;1;111.00;103.90;119.60;25.60
2021-09-13 00:00:12.86;1;111.10;103.90;119.70;25.60
2021-09-13 00:00:12.87;1;111.30;104.10;119.70;25.60
2021-09-13 00:00:12.88;1;111.40;104.10;119.90;25.60
2021-09-13 00:00:12.89;1;111.40;104.00;120.10;25.60
2021-09-13 00:00:12.90;1;111.50;104.20;120.10;25.60
2021-09-13 00:00:12.91;1;111.60;104.30;120.20;25.60
2021-09-13 00:00:12.92;1;111.60;104.10;120.30;25.60
2021-09-13 00:00:12.93;1;111.80;104.30;120.20;25.60
2021-09-13 00:00:12.94;1;111.80;104.30;120.20;25.70
2021-09-13 00:00:12.95;1;111.80;104.30;120.40;25.70
2021-09-13 00:00:12.96;1;111.80;104.30;120.50;25.70
2021-09-13 00:00:12.97;1;111.70;104.40;120.20;25.60
2021-09-13 00:00:12.98;1;111.90;104.40;120.30;25.70
2021-09-13 00:00:12.99;1;112.00;104.60;120.40;25.80
2021-09-13 00:00:13.00;1;112.10;104.60;120.40;25.70
2021-09-13 00:00:13.01;1;112.10;104.60;120.30;25.70
2021-09-13 00:00:13.02;1;112.20;104.60;120.40;25.70
2021-09-13 00:00:13.03;1;112.30;104.70;120.50;25.70
2021-09-13 00:00:13.04;1;112.40;104.90;120.70;25.70
2021-09-13 00:00:13.05;1;112.60;105.00;121.00;25.70
2021-09-13 00:00:13.06;1;112.60;105.00;121.00;25.70
2021-09-13 00:00:13.07;1;112.70;105.20;121.20;25.70
2021-09-13 00:00:13.08;1;112.80;105.30;121.20;25.80
2021-09-13 00:00:13.09;1;112.80;105.20;121.30;25.80
2021-09-13 00:00:13.10;1;113.00;105.20;121.40;25.80
2021-09-13 00:00:13.11;1;113.10;105.20;121.40;25.80
2021-09-13 00:00:13.12;1;113.20;105.10;121.60;25.80
2021-09-13 00:00:13.13;1;113.20;105.20;121.50;25.90
2021-09-13 00:00:13.14;1;113.10;105.00;121.30;25.90
2021-09-13 00:00:13.15;1;113.10;105.20;121.20;26.00
2021-09-13 00:00:13.16;1;113.10;105.20;121.20;26.00
2021-09-13 00:00:13.17;1;113.10;105.20;121.30;26.00
2021-09-13 00:00:13.18;1;113.10;105.30;121.40;26.00
2021-09-13 00:00:13.19;1;113.20;105.30;121.30;26.00
2021-09-13 00:00:13.20;1;113.20;105.40;121.30;26.10
2021-09-13 00:00:13.21;1;113.20;105.40;121.20;26.10
2021-09-13 00:00:13.22;1;113.10;105.50;121.20;26.10
2021-09-13 00:00:13.23;1;113.10;105.50;121.20;26.20
2021-09-13 00:00:13.24;1;113.10;105.40;121.00;26.20
2021-09-13 00:00:13.25;1;113.20;105.40;121.20;26.20
2021-09-13 00:00:13.26;1;113.30;105.50;121.50;26.20
2021-09-13 00:00:13.27;1;113.30;105.60;121.50;26.20
2021-09-13 00:00:13.28;1;113.40;105.50;121.60;26.30
2021-09-13 00:00:13.29;1;113.50;105.40;121.80;26.30
2021-09-13 00:00:13.30;1;113.60;105.50;121.90;26.30
2021-09-13 00:00:13.31;1;113.60;105.70;121.70;26.30
2021-09-13 00:00:13.32;1;113.60;105.70;122.00;26.30
2021-09-13 00:00:13.33;1;113.60;106.00;122.00;26.30
2021-09-13 00:00:13.34;1;113.80;106.00;122.10;26.30
2021-09-13 00:00:13.35;1;113.90;106.10;122.10;26.30
2021-09-13 00:00:13.36;1;114.00;106.10;122.10;26.40
2021-09-13 00:00:13.37;1;113.90;106.00;122.00;26.30
2021-09-13 00:00:13.38;1;113.80;105.80;121.90;26.40
2021-09-13 00:00:13.39;1;113.80;105.90;121.90;26.30
2021-09-13 00:00:13.40;1;113.90;105.80;121.90;26.40
2021-09-13 00:00:13.41;1;113.80;106.00;122.00;26.30
2021-09-13 00:00:13.42;1;114.00;105.90;122.00;26.30
2021-09-13 00:00:13.43;1;114.10;106.00;122.10;26.40
2021-09-13 00:00:13.44;1;114.20;106.10;122.20;26.40
2021-09-13 00:00:13.45;1;114.10;106.10;122.30;26.40
2021-09-13 00:00:13.46;1;114.10;106.20;122.30;26.50
2021-09-13 00:00:13.47;1;114.20;106.10;122.30;26.40
2021-09-13 00:00:13.48;1;114.10;106.10;122.20;26.40
2021-09-13 00:00:13.49;1;114.30;106.40;122.10;26.50
2021-09-13 00:00:13.50;1;114.20;106.40;122.20;26.50
2021-09-13 00:00:13.51;1;114.20;106.30;122.20;26.50
2021-09-13 00:00:13.52;1;114.20;106.40;122.30;26.50
2021-09-13 00:00:13.53;1;114.30;106.30;122.50;26.50
2021-09-13 00:00:13.54;1;114.20;106.20;122.50;26.50
2021-09-13 00:00:13.55;1;114.30;106.00;122.60;26.50
2021-09-13 00:00:13.56;1;114.20;106.20;122.50;26.60
2021-09-13 00:00:13.57;1;114.30;106.20;122.70;26.60
2021-09-13 00:00:13.58;1;114.30;106.20;122.50;26.60
2021-09-13 00:00:13.59;1;114.40;106.10;122.60;26.60
2021-09-13 00:00:13.60;1;114.30;106.20;122.60;26.60
2021-09-13 00:00:13.61;1;114.30;106.10;122.40;26.70
2021-09-13 00:00:13.62;1;114.40;106.20;122.40;26.70
2021-09-13 00:00:13.63;1;114.50;106.10;122.40;26.70
2021-09-13 00:00:13.64;1;114.60;106.20;122.50;26.70
2021-09-13 00:00:13.65;1;114.60;106.40;122.50;26.70
2021-09-13 00:00:13.66;1;114.60;106.50;122.50;26.70
2021-09-13 00:00:13.67;1;114.70;106.60;122.60;26.70
2021-09-13 00:00:13.68;1;114.70;106.60;122.50;26.70
2021-09-13 00:00:13.69;1;114.80;106.50;122.70;26.70
2021-09-13 00:00:13.70;1;114.80;106.80;122.90;26.70
2021-09-13 00:00:13.71;1;114.90;106.70;123.10;26.70
2021-09-13 00:00:13.72;1;114.90;106.80;123.00;26.70
2021-09-13 00:00:13.73;1;115.00;106.70;123.10;26.70
2021-09-13 00:00:13.74;1;115.00;106.70;123.00;26.80
2021-09-13 00:00:13.75;1;114.90;106.80;122.80;26.80
2021-09-13 00:00:13.76;1;115.00;106.90;123.00;26.80
2021-09-13 00:00:13.77;1;115.00;106.80;122.90;26.80
2021-09-13 00:00:13.78;1;115.00;107.00;122.90;26.80
2021-09-13 00:00:13.79;1;115.00;106.90;122.90;26.80
2021-09-13 00:00:13.80;1;115.10;106.80;123.00;26.90
2021-09-13 00:00:13.81;1;115.00;107.00;123.10;26.90
2021-09-13 00:00:13.82;1;115.10;106.90;123.20;26.90
2021-09-13 00:00:13.83;1;115.10;107.10;123.20;26.90
2021-09-13 00:00:13.84;1;115.10;107.00;123.20;26.90
2021-09-13 00:00:13.85;1;115.20;107.10;123.40;26.90
2021-09-13 00:00:13.86;1;115.20;107.40;123.50;26.90
2021-09-13 00:00:13.87;1;115.30;107.10;123.30;26.90
2021-09-13 00:00:13.88;1;115.20;107.30;123.10;26.80
2021-09-13 00:00:13.89;1;115.20;107.30;123.30;26.80
2021-09-13 00:00:13.90;1;115.20;107.10;123.30;26.80
2021-09-13 00:00:13.91;1;115.00;106.90;123.10;26.80
2021-09-13 00:00:13.92;1;112.70;104.90;117.50;26.80
2021-09-13 00:00:13.93;1;106.50;100.40;111.40;26.80
2021-09-13 00:00:13.94;1;99.60;93.50;104.20;26.80
2021-09-13 00:00:13.95;1;90.40;84.50;85.50;26.80
2021-09-13 00:00:13.96;1;80.70;79.00;77.10;26.80
2021-09-13 00:00:13.97;1;73.10;66.50;61.30;26.80
2021-09-13 00:00:13.98;1;66.20;60.50;54.70;26.80
2021-09-13 00:00:13.99;1;60.10;55.80;50.70;26.80
2021-09-13 00:00:14.00;1;57.30;51.30;47.10;26.90
2021-09-13 00:00:14.01;1;52.00;47.80;44.40;26.80
2021-09-13 00:00:14.02;1;49.10;43.50;42.60;26.90
2021-09-13 00:00:14.03;1;46.30;40.80;41.30;26.90
2021-09-13 00:00:14.04;1;43.80;39.50;40.50;26.90
2021-09-13 00:00:14.05;1;42.50;37.80;39.50;26.90
2021-09-13 00:00:14.06;1;41.00;37.00;39.00;26.90
2021-09-13 00:00:14.07;1;40.00;36.30;38.60;26.90
2021-09-13 00:00:14.08;1;39.30;35.90;37.50;26.90
2021-09-13 00:00:14.09;1;38.40;35.10;37.00;26.90
2021-09-13 00:00:14.10;1;37.90;34.20;36.60;27.00
2021-09-13 00:00:14.11;1;37.40;33.80;36.60;27.00
2021-09-13 00:00:14.12;1;37.00;33.50;36.40;27.00
2021-09-13 00:00:14.13;1;36.70;33.20;36.30;27.00
2021-09-13 00:00:14.14;1;36.50;34.00;36.10;27.00
2021-09-13 00:00:14.15;1;36.30;34.90;35.60;27.00
2021-09-13 00:00:14.16;1;36.20;35.30;35.10;27.00
2021-09-13 00:00:14.17;1;38.80;36.70;36.70;27.10
2021-09-13 00:00:14.18;1;45.60;43.70;47.70;27.10
2021-09-13 00:00:14.19;1;53.50;51.50;56.20;27.10
2021-09-13 00:00:14.20;1;67.70;62.10;68.40;27.10
2021-09-13 00:00:14.21;1;73.70;70.80;74.80;27.10
2021-09-13 00:00:14.22;1;75.20;70.70;71.20;27.00
2021-09-13 00:00:14.23;1;78.40;71.40;75.20;27.00
2021-09-13 00:00:14.24;1;83.20;70.20;73.70;27.10
2021-09-13 00:00:14.25;1;81.70;69.70;69.90;27.10
2021-09-13 00:00:14.26;1;81.30;69.50;66.40;27.10
2021-09-13 00:00:14.27;1;81.40;69.40;65.40;27.00
2021-09-13 00:00:14.28;1;81.60;69.70;64.80;27.00
2021-09-13 00:00:14.29;1;86.30;75.70;78.20;27.00
2021-09-13 00:00:14.30;1;96.60;83.40;91.50;27.00
2021-09-13 00:00:14.31;1;100.90;91.10;102.50;27.00
2021-09-13 00:00:14.32;1;104.40;94.50;106.20;27.00
2021-09-13 00:00:14.33;1;107.60;97.20;108.40;27.00
2021-09-13 00:00:14.34;1;109.10;99.40;110.20;27.00
2021-09-13 00:00:14.35;1;110.50;100.30;110.90;26.90
2021-09-13 00:00:14.36;1;111.30;101.40;111.40;26.90
2021-09-13 00:00:14.37;1;112.00;101.90;111.70;26.90
2021-09-13 00:00:14.38;1;112.70;102.20;112.10;26.90
2021-09-13 00:00:14.39;1;113.10;102.50;112.10;26.90
2021-09-13 00:00:14.40;1;113.30;102.80;112.20;26.90
2021-09-13 00:00:14.41;1;113.60;103.00;112.80;26.90
2021-09-13 00:00:14.42;1;114.00;103.30;113.30;26.90
2021-09-13 00:00:14.43;1;114.30;103.30;113.20;26.90
2021-09-13 00:00:14.44;1;114.40;103.30;113.50;26.90
2021-09-13 00:00:14.45;1;114.60;103.30;113.40;26.90
2021-09-13 00:00:14.46;1;114.70;103.30;113.70;26.90
2021-09-13 00:00:14.47;1;114.90;103.50;113.90;26.90
2021-09-13 00:00:14.48;1;115.10;103.70;113.80;26.90
2021-09-13 00:00:14.49;1;115.20;103.50;114.10;26.90
2021-09-13 00:00:14.50;1;115.40;103.70;114.40;26.90
2021-09-13 00:00:14.51;1;115.40;103.60;114.20;26.90
2021-09-13 00:00:14.52;1;115.40;103.80;114.20;26.90
2021-09-13 00:00:14.53;1;115.60;103.80;114.10;26.90
2021-09-13 00:00:14.54;1;115.80;103.70;113.90;27.00
2021-09-13 00:00:14.55;1;115.80;103.70;114.10;26.90
2021-09-13 00:00:14.56;1;115.70;103.80;114.20;26.90
2021-09-13 00:00:14.57;1;115.80;103.80;114.10;26.90
2021-09-13 00:00:14.58;1;115.90;103.70;114.20;26.90
2021-09-13 00:00:14.59;1;115.70;103.80;114.00;26.90
2021-09-13 00:00:14.60;1;115.90;103.70;114.00;26.90
2021-09-13 00:00:14.61;1;115.80;103.70;114.20;26.80
2021-09-13 00:00:14.62;1;115.80;103.70;114.10;26.90
2021-09-13 00:00:14.63;1;115.90;103.80;114.10;26.90
2021-09-13 00:00:14.64;1;115.90;103.70;114.10;26.90
2021-09-13 00:00:14.65;1;116.00;103.70;114.40;26.80
2021-09-13 00:00:14.66;1;116.00;104.00;114.50;26.80
2021-09-13 00:00:14.67;1;116.00;104.00;114.60;26.80
2021-09-13 00:00:14.68;1;116.20;103.80;115.10;26.80
2021-09-13 00:00:14.69;1;116.20;104.00;114.90;26.80
2021-09-13 00:00:14.70;1;116.20;103.80;115.00;26.80
2021-09-13 00:00:14.71;1;116.20;103.80;114.80;26.80
2021-09-13 00:00:14.72;1;116.20;103.80;114.80;26.80
2021-09-13 00:00:14.73;1;116.10;103.80;114.70;26.80
2021-09-13 00:00:14.74;1;116.20;103.70;114.70;26.80
2021-09-13 00:00:14.75;1;116.00;103.70;114.60;26.80
2021-09-13 00:00:14.76;1;116.10;103.80;114.50;26.80
2021-09-13 00:00:14.77;1;116.00;103.80;114.50;26.80
2021-09-13 00:00:14.78;1;116.10;103.60;114.40;26.80
2021-09-13 00:00:14.79;1;116.20;103.60;114.20;26.80
2021-09-13 00:00:14.80;1;116.20;103.60;114.00;26.70
2021-09-13 00:00:14.81;1;116.20;103.60;113.90;26.70
2021-09-13 00:00:14.82;1;116.30;103.70;114.00;26.70
2021-09-13 00:00:14.83;1;116.30;103.60;113.90;26.70
2021-09-13 00:00:14.84;1;116.40;103.50;114.00;26.70
2021-09-13 00:00:14.85;1;116.40;103.70;113.70;26.70
2021-09-13 00:00:14.86;1;116.40;103.60;114.00;26.70
2021-09-13 00:00:14.87;1;116.50;103.60;114.20;26.70
2021-09-13 00:00:14.88;1;116.40;103.50;114.30;26.60
2021-09-13 00:00:14.89;1;116.40;103.60;114.20;26.70
2021-09-13 00:00:14.90;1;116.40;103.60;114.30;26.70
2021-09-13 00:00:14.91;1;116.50;103.70;114.10;26.70
2021-09-13 00:00:14.92;1;116.30;103.80;114.50;26.70
2021-09-13 00:00:14.93;1;116.30;103.80;114.30;26.70
2021-09-13 00:00:14.94;1;116.30;103.80;114.30;26.70
2021-09-13 00:00:14.95;1;116.30;103.70;114.70;26.70
2021-09-13 00:00:14.96;1;116.20;103.60;114.30;26.70
2021-09-13 00:00:14.97;1;116.20;103.50;114.60;26.70
2021-09-13 00:00:14.98;1;116.20;103.50;114.00;26.60
2021-09-13 00:00:14.99;1;116.10;103.30;114.20;26.60
2021-09-13 00:00:15.00;1;116.10;103.40;114.10;26.50
2021-09-13 00:00:15.01;1;116.00;103.40;114.00;26.50
2021-09-13 00:00:15.02;1;115.90;103.40;113.90;26.50
2021-09-13 00:00:15.03;1;116.00;103.50;113.80;26.50
2021-09-13 00:00:15.04;1;115.90;103.50;113.90;26.50
2021-09-13 00:00:15.05;1;115.70;103.40;113.90;26.60
2021-09-13 00:00:15.06;1;115.80;103.50;113.80;26.60
2021-09-13 00:00:15.07;1;116.00;103.40;113.90;26.60
2021-09-13 00:00:15.08;1;115.90;103.30;113.70;26.60
2021-09-13 00:00:15.09;1;115.90;103.30;114.20;26.60
2021-09-13 00:00:15.10;1;115.80;103.20;114.50;26.60
2021-09-13 00:00:15.11;1;115.90;103.30;114.30;26.60
2021-09-13 00:00:15.12;1;115.80;103.30;114.20;26.70
2021-09-13 00:00:15.13;1;115.90;103.10;114.10;26.60
2021-09-13 00:00:15.14;1;115.90;103.10;114.40;26.60
2021-09-13 00:00:15.15;1;115.70;103.00;114.30;26.60
2021-09-13 00:00:15.16;1;115.80;103.10;114.50;26.60
2021-09-13 00:00:15.17;1;115.70;103.20;114.30;26.60
2021-09-13 00:00:15.18;1;115.80;103.10;114.10;26.60
2021-09-13 00:00:15.19;1;115.60;103.10;113.90;26.60
2021-09-13 00:00:15.20;1;115.50;103.20;114.00;26.60
2021-09-13 00:00:15.21;1;115.70;103.20;114.10;26.60
2021-09-13 00:00:15.22;1;115.70;103.30;114.00;26.60
2021-09-13 00:00:15.23;1;115.70;103.30;114.10;26.50
2021-09-13 00:00:15.24;1;115.70;103.30;114.30;26.50
2021-09-13 00:00:15.25;1;115.80;103.40;114.30;26.50
2021-09-13 00:00:15.26;1;115.80;103.40;114.30;26.50
2021-09-13 00:00:15.27;1;115.90;103.20;114.00;26.50
2021-09-13 00:00:15.28;1;115.90;103.30;114.10;26.50
2021-09-13 00:00:15.29;1;115.90;103.40;114.30;26.50
2021-09-13 00:00:15.30;1;115.90;103.40;114.40;26.50
2021-09-13 00:00:15.31;1;115.90;103.40;114.50;26.50
2021-09-13 00:00:15.32;1;115.80;103.40;114.40;26.50
2021-09-13 00:00:15.33;1;115.90;103.50;114.00;26.50
2021-09-13 00:00:15.34;1;115.90;103.20;114.00;26.50
2021-09-13 00:00:15.35;1;116.00;103.20;114.30;26.50
2021-09-13 00:00:15.36;1;115.90;103.30;114.40;26.50
2021-09-13 00:00:15.37;1;115.80;103.10;113.80;26.50
2021-09-13 00:00:15.38;1;115.60;103.10;113.90;26.40
2021-09-13 00:00:15.39;1;115.40;103.10;114.00;26.40
2021-09-13 00:00:15.40;1;115.30;103.00;113.70;26.40
2021-09-13 00:00:15.41;1;115.10;102.90;113.30;26.40
2021-09-13 00:00:15.42;1;115.30;102.80;113.10;26.40
2021-09-13 00:00:15.43;1;115.20;102.90;113.30;26.40
2021-09-13 00:00:15.44;1;115.10;102.90;113.50;26.40
2021-09-13 00:00:15.45;1;115.10;102.70;113.20;26.30
2021-09-13 00:00:15.46;1;115.00;102.70;113.20;26.30
2021-09-13 00:00:15.47;1;115.00;102.80;113.40;26.30
2021-09-13 00:00:15.48;1;115.00;102.80;113.40;26.20
2021-09-13 00:00:15.49;1;115.00;102.60;113.40;26.20
2021-09-13 00:00:15.50;1;115.00;102.60;113.40;26.20
2021-09-13 00:00:15.51;1;115.00;102.70;113.60;26.20
2021-09-13 00:00:15.52;1;114.90;102.60;113.40;26.20
2021-09-13 00:00:15.53;1;114.90;102.50;113.40;26.30
2021-09-13 00:00:15.54;1;115.00;102.40;113.20;26.30
2021-09-13 00:00:15.55;1;115.10;102.40;113.30;26.30
2021-09-13 00:00:15.56;1;114.90;102.40;113.10;26.30
2021-09-13 00:00:15.57;1;114.80;102.20;112.90;26.30
2021-09-13 00:00:15.58;1;114.80;102.20;112.80;26.30
2021-09-13 00:00:15.59;1;114.80;102.40;112.60;26.30
2021-09-13 00:00:15.60;1;114.70;102.40;112.50;26.30
2021-09-13 00:00:15.61;1;114.70;102.30;112.70;26.30
2021-09-13 00:00:15.62;1;114.70;102.30;112.80;26.30
2021-09-13 00:00:15.63;1;114.60;102.50;112.90;26.30
2021-09-13 00:00:15.64;1;114.80;102.50;113.00;26.20
2021-09-13 00:00:15.65;1;114.90;102.60;113.30;26.30
2021-09-13 00:00:15.66;1;114.90;102.60;113.30;26.20
2021-09-13 00:00:15.67;1;115.00;102.50;113.70;26.20
2021-09-13 00:00:15.68;1;115.00;102.40;113.70;26.20
2021-09-13 00:00:15.69;1;114.80;102.50;113.40;26.20
2021-09-13 00:00:15.70;1;114.80;102.50;113.20;26.10
2021-09-13 00:00:15.71;1;114.80;102.40;113.00;26.10
2021-09-13 00:00:15.72;1;114.80;102.30;112.80;26.10
2021-09-13 00:00:15.73;1;114.80;102.30;112.40;26.10
2021-09-13 00:00:15.74;1;114.90;102.50;112.90;26.20
2021-09-13 00:00:15.75;1;114.90;102.50;113.10;26.20
2021-09-13 00:00:15.76;1;114.90;102.70;113.60;26.20
2021-09-13 00:00:15.77;1;114.80;102.40;113.60;26.30
2021-09-13 00:00:15.78;1;114.70;102.30;113.50;26.30
2021-09-13 00:00:15.79;1;114.80;102.00;113.60;26.20
2021-09-13 00:00:15.80;1;114.70;102.00;113.00;26.20
2021-09-13 00:00:15.81;1;114.60;102.00;112.90;26.20
2021-09-13 00:00:15.82;1;114.60;102.10;113.10;26.10
2021-09-13 00:00:15.83;1;114.50;102.10;113.10;26.10
2021-09-13 00:00:15.84;1;114.50;102.20;112.90;26.10
2021-09-13 00:00:15.85;1;114.50;102.20;112.80;26.10
2021-09-13 00:00:15.86;1;114.50;102.10;113.00;26.10
2021-09-13 00:00:15.87;1;114.50;102.00;113.20;26.10
2021-09-13 00:00:15.88;1;114.30;102.20;113.50;26.10
2021-09-13 00:00:15.89;1;114.50;102.10;113.50;26.20
2021-09-13 00:00:15.90;1;114.50;101.90;113.20;26.20
2021-09-13 00:00:15.91;1;114.60;102.00;113.10;26.20
2021-09-13 00:00:15.92;1;114.50;101.90;113.00;26.20
2021-09-13 00:00:15.93;1;114.50;101.70;112.50;26.20
2021-09-13 00:00:15.94;1;114.30;101.80;112.50;26.20
2021-09-13 00:00:15.95;1;114.20;101.60;112.40;26.20
2021-09-13 00:00:15.96;1;114.20;101.70;112.50;26.20
2021-09-13 00:00:15.97;1;114.10;101.90;112.50;26.20
2021-09-13 00:00:15.98;1;113.90;101.70;112.60;26.20
2021-09-13 00:00:15.99;1;114.00;101.90;112.40;26.30
2021-09-13 00:00:16.00;1;114.10;101.90;112.40;26.30
2021-09-13 00:00:16.01;1;114.10;101.70;112.40;26.30
2021-09-13 00:00:16.02;1;114.20;101.70;112.20;26.30
2021-09-13 00:00:16.03;1;114.20;101.90;112.20;26.30
2021-09-13 00:00:16.04;1;114.10;101.70;112.40;26.30
2021-09-13 00:00:16.05;1;114.10;101.60;112.20;26.20
2021-09-13 00:00:16.06;1;114.10;101.70;112.10;26.30
2021-09-13 00:00:16.07;1;114.20;101.70;112.20;26.30
2021-09-13 00:00:16.08;1;114.10;101.60;112.20;26.30
2021-09-13 00:00:16.09;1;114.00;101.60;112.00;26.20
2021-09-13 00:00:16.10;1;114.10;101.60;112.10;26.20
2021-09-13 00:00:16.11;1;114.30;101.60;112.60;26.10
2021-09-13 00:00:16.12;1;114.30;101.70;112.90;26.10
2021-09-13 00:00:16.13;1;114.40;101.80;112.70;26.10
2021-09-13 00:00:16.14;1;114.40;101.90;112.90;26.10
2021-09-13 00:00:16.15;1;114.30;102.10;112.70;26.10
2021-09-13 00:00:16.16;1;114.30;101.90;112.90;26.10
2021-09-13 00:00:16.17;1;114.30;102.10;113.30;26.10
2021-09-13 00:00:16.18;1;114.20;102.00;113.40;26.10
2021-09-13 00:00:16.19;1;114.30;101.90;113.40;26.10
2021-09-13 00:00:16.20;1;114.40;101.70;113.00;26.10
2021-09-13 00:00:16.21;1;113.90;101.90;111.90;26.10
2021-09-13 00:00:16.22;1;110.50;97.40;108.70;26.10
2021-09-13 00:00:16.23;1;102.90;91.10;95.10;26.10
2021-09-13 00:00:16.24;1;89.30;78.30;84.80;26.10
2021-09-13 00:00:16.25;1;80.10;69.70;68.70;26.10
2021-09-13 00:00:16.26;1;70.80;61.70;58.70;26.10
2021-09-13 00:00:16.27;1;61.70;54.50;53.40;26.20
2021-09-13 00:00:16.28;1;56.90;50.60;46.50;26.20
2021-09-13 00:00:16.29;1;51.40;46.30;43.40;26.20
2021-09-13 00:00:16.30;1;47.90;43.70;41.10;26.20
2021-09-13 00:00:16.31;1;45.80;42.20;38.90;26.20
2021-09-13 00:00:16.32;1;43.20;40.40;38.10;26.10
2021-09-13 00:00:16.33;1;42.00;39.50;37.10;26.10
2021-09-13 00:00:16.34;1;40.80;38.70;36.50;26.10
2021-09-13 00:00:16.35;1;39.50;37.70;36.10;26.10
2021-09-13 00:00:16.36;1;38.80;37.30;35.70;26.10
2021-09-13 00:00:16.37;1;38.00;36.80;35.20;26.10
2021-09-13 00:00:16.38;1;37.50;36.50;35.00;26.10
2021-09-13 00:00:16.39;1;37.10;36.20;34.70;26.10
2021-09-13 00:00:16.40;1;36.70;36.00;34.60;26.10
2021-09-13 00:00:16.41;1;36.40;35.80;34.30;26.10
2021-09-13 00:00:16.42;1;35.90;35.60;34.20;26.00
2021-09-13 00:00:16.43;1;35.70;35.40;34.00;26.10
2021-09-13 00:00:16.44;1;35.40;35.20;33.80;26.10
2021-09-13 00:00:16.45;1;35.10;35.10;33.70;26.10
2021-09-13 00:00:16.46;1;35.00;34.90;33.50;26.10
2021-09-13 00:00:16.47;1;34.90;34.60;34.70;26.10
2021-09-13 00:00:16.48;1;34.90;34.20;35.20;26.10
2021-09-13 00:00:16.49;1;34.80;34.00;35.50;26.10
2021-09-13 00:00:16.50;1;34.50;34.20;35.10;26.10
2021-09-13 00:00:16.51;1;34.30;34.30;34.40;26.10
2021-09-13 00:00:16.52;1;34.30;34.50;33.90;26.00
2021-09-13 00:00:16.53;1;34.10;34.60;33.90;25.90
2021-09-13 00:00:16.54;1;34.00;34.50;33.70;25.90
2021-09-13 00:00:16.55;1;34.00;34.60;33.60;25.90
2021-09-13 00:00:16.56;1;33.80;34.60;33.40;25.90
2021-09-13 00:00:16.57;1;33.70;34.50;33.10;25.90
2021-09-13 00:00:16.58;1;33.50;34.30;33.10;25.90
2021-09-13 00:00:16.59;1;33.50;34.20;33.00;25.90
2021-09-13 00:00:16.60;1;33.40;33.80;32.70;25.90
2021-09-13 00:00:16.61;1;34.30;34.00;33.20;25.90
2021-09-13 00:00:16.62;1;40.10;40.70;43.20;26.00
2021-09-13 00:00:16.63;1;47.90;47.70;51.90;25.90
2021-09-13 00:00:16.64;1;59.90;53.90;59.30;25.90
2021-09-13 00:00:16.65;1;66.90;63.00;67.70;25.90
2021-09-13 00:00:16.66;1;77.10;68.70;77.60;25.90
2021-09-13 00:00:16.67;1;83.30;77.10;92.70;25.90
2021-09-13 00:00:16.68;1;89.30;82.30;100.30;25.90
2021-09-13 00:00:16.69;1;94.60;85.40;104.20;25.90
2021-09-13 00:00:16.70;1;97.40;89.10;108.50;25.90
2021-09-13 00:00:16.71;1;100.70;91.00;110.40;25.90
2021-09-13 00:00:16.72;1;102.90;93.00;112.20;25.90
2021-09-13 00:00:16.73;1;104.30;95.00;114.10;25.90
2021-09-13 00:00:16.74;1;106.10;96.10;115.00;25.90
2021-09-13 00:00:16.75;1;107.20;97.10;115.90;25.80
2021-09-13 00:00:16.76;1;108.10;97.80;116.50;25.80
2021-09-13 00:00:16.77;1;109.10;98.40;116.80;25.80
2021-09-13 00:00:16.78;1;109.80;99.00;117.40;25.70
2021-09-13 00:00:16.79;1;110.20;99.30;117.70;25.70
2021-09-13 00:00:16.80;1;110.50;99.60;117.80;25.70
2021-09-13 00:00:16.81;1;110.80;99.70;118.00;25.70
2021-09-13 00:00:16.82;1;111.20;99.80;118.00;25.70
2021-09-13 00:00:16.83;1;111.40;99.90;118.00;25.70
2021-09-13 00:00:16.84;1;111.50;100.10;118.40;25.50
2021-09-13 00:00:16.85;1;111.80;100.10;118.30;25.50
2021-09-13 00:00:16.86;1;112.10;100.30;118.60;25.40
2021-09-13 00:00:16.87;1;112.30;100.30;118.70;25.40
2021-09-13 00:00:16.88;1;112.40;100.50;118.80;25.40
2021-09-13 00:00:16.89;1;112.50;100.50;119.10;25.30
2021-09-13 00:00:16.90;1;112.70;100.50;119.10;25.30
2021-09-13 00:00:16.91;1;112.80;100.60;119.60;25.20
2021-09-13 00:00:16.92;1;112.90;100.70;119.50;25.20
2021-09-13 00:00:16.93;1;113.10;100.90;119.60;25.20
2021-09-13 00:00:16.94;1;113.00;100.80;119.70;25.20
2021-09-13 00:00:16.95;1;113.20;100.60;119.60;25.30
